dataset_key,dataset_name,objective_key,variant,action,candidate_mode,order_mode,step,objective_value,variant_label,initial_value,delta_from_initial,normalized_value,plot_value
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,3,0.4573885285834681,Flip,0.4583405908271846,-0.0009520622437164672,,-0.20771938221710726
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,4,0.4589613797896403,Flip,0.4583405908271846,0.0006207889624557095,,0.13544271986370401
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,5,0.4610400334983165,Flip,0.4583405908271846,0.002699442671131924,,0.5889599841594082
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,6,0.46277224675925954,Flip,0.4583405908271846,0.0044316559320749516,,0.9668914385428912
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,7,0.4624278950592403,Flip,0.4583405908271846,0.004087304232055722,,0.8917613481885184
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,8,0.45556180776142735,Flip,0.4583405908271846,-0.00277878306575724,,-0.6062703416126128
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,9,0.45354466700258017,Flip,0.4583405908271846,-0.00479592382460442,,-1.0463668111848954
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,10,0.45405897942309426,Flip,0.4583405908271846,-0.004281611404090335,,-0.9341549689856509
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,11,0.45194752484480727,Flip,0.4583405908271846,-0.006393065982377322,,-1.3948286733320987
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,12,0.45405897942309437,Flip,0.4583405908271846,-0.004281611404090224,,-0.9341549689856267
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,13,0.4570208213496314,Flip,0.4583405908271846,-0.0013197694775531899,,-0.2879451447168037
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,14,0.45723721013045676,Flip,0.4583405908271846,-0.0011033806967278292,,-0.2407337946518148
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,15,0.46012031385782315,Flip,0.4583405908271846,0.001779723030638558,,0.3882970581825678
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,16,0.45908553174368166,Flip,0.4583405908271846,0.0007449409164970722,,0.16252999001302704
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,17,0.45994314330511815,Flip,0.4583405908271846,0.001602552477933561,,0.3496422769454859
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,18,0.46377606779478064,Flip,0.4583405908271846,0.0054354769675960535,,1.1859034692490236
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,19,0.46404273249827094,Flip,0.4583405908271846,0.005702141671086347,,1.2440839378409572
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,20,0.45860005988503677,Flip,0.4583405908271846,0.00025946905785217966,,0.05661053440279117
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,21,0.4601782834078151,Flip,0.4583405908271846,0.00183769258063049,,0.400944759728554
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,22,0.4592634603727594,Flip,0.4583405908271846,0.0009228695455748004,,0.20135016711246603
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,23,0.4611900685510325,Flip,0.4583405908271846,0.002849477723847915,,0.6216943864180466
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,24,0.4614464352592649,Flip,0.4583405908271846,0.0031058444320802847,,0.6776280552580014
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,random,25,0.46185257056893264,Flip,0.4583405908271846,0.0035119797417480503,,0.7662379924522608
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,0,0.4583405908271846,"Add
pairs",0.4583405908271846,0.0,,0.0
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,1,0.4543973821392574,"Add
pairs",0.4583405908271846,-0.003943208687927191,,-0.8603228181930676
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,2,0.45099217173460543,"Add
pairs",0.4583405908271846,-0.0073484190925791615,,-1.6032660514132497
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,3,0.44804616234491657,"Add
pairs",0.4583405908271846,-0.010294428482268025,,-2.246021558703601
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,4,0.44546948797373626,"Add
pairs",0.4583405908271846,-0.012871102853448335,,-2.80819615609854
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,5,0.44298953966789506,"Add
pairs",0.4583405908271846,-0.01535105115928953,,-3.349267218856813
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,6,0.4406105665612374,"Add
pairs",0.4583405908271846,-0.017730024265947164,,-3.8683076779102454
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,7,0.4383231502064735,"Add
pairs",0.4583405908271846,-0.02001744062071109,,-4.367372434674586
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,8,0.4361126994613995,"Add
pairs",0.4583405908271846,-0.02222789136578507,,-4.849644960676416
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,9,0.43401219657560797,"Add
pairs",0.4583405908271846,-0.024328394251576624,,-5.307929242677427
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,10,0.43197164031929286,"Add
pairs",0.4583405908271846,-0.02636895050789173,,-5.7531344671661495
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,11,0.42999126577304736,"Add
pairs",0.4583405908271846,-0.02834932505413723,,-6.1852093446434955
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,12,0.42812421672147566,"Add
pairs",0.4583405908271846,-0.030216374105708932,,-6.592559051158069
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,13,0.42629818482976795,"Add
pairs",0.4583405908271846,-0.032042405997416645,,-6.9909597008609925
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,14,0.4245165574637966,"Add
pairs",0.4583405908271846,-0.03382403336338802,,-7.379672243809893
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,15,0.4228502858898731,"Add
pairs",0.4583405908271846,-0.03549030493731148,,-7.743216648837665
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,16,0.4212135330566773,"Add
pairs",0.4583405908271846,-0.03712705777050729,,-8.100320703322977
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,17,0.4196041114790318,"Add
pairs",0.4583405908271846,-0.038736479348152775,,-8.451461669201846
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,18,0.4180828638532746,"Add
pairs",0.4583405908271846,-0.04025772697391,,-8.783364986560619
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,19,0.4165623502927044,"Add
pairs",0.4583405908271846,-0.041778240534480204,,-9.115108146778237
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,20,0.41504031289954846,"Add
pairs",0.4583405908271846,-0.04330027792763613,,-9.447183774295548
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,21,0.41355203061103973,"Add
pairs",0.4583405908271846,-0.04478856021614486,,-9.771894768323541
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,22,0.4121596843699606,"Add
pairs",0.4583405908271846,-0.046180906457224,,-10.07567459252945
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,23,0.4107649142230432,"Add
pairs",0.4583405908271846,-0.047575676604141415,,-10.379983260544257
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,24,0.4093816825740522,"Add
pairs",0.4583405908271846,-0.04895890825313237,,-10.681774477965039
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,greedy,25,0.40802576215131425,"Add
pairs",0.4583405908271846,-0.05031482867587034,,-10.977606976738688
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,random,0,0.4583405908271846,"Add
pairs",0.4583405908271846,0.0,,0.0
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,random,1,0.45754253919617355,"Add
pairs",0.4583405908271846,-0.000798051631011043,,-0.1741175987862583
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,add_pairs,add,all_pairs,random,2,0.4568273085181555,"Add
pairs",0.4583405908271846,-0.0015132823090290848,,-0.3301654575908293
